"Subject" "Emotion" "Memory" "Test.Tag"
"325" 12 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_4.png"
"326" 12 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_3.png"
"327" 12 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_3.png"
"328" 12 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_1.png"
"329" 12 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_4.png"
"330" 12 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_5.png"
"331" 12 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_3.png"
"332" 12 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_5.png"
"333" 12 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_5.png"
"334" 12 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_4.png"
"335" 12 "Anger" "Anger\Male\AM_3.png" "Anger\Male\AM_3.png"
"336" 12 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_7.png"
"337" 12 "Fear" "Fear\Female\FF_4.png" "Fear\Female\FF_3.png"
"338" 12 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_3.png"
"339" 12 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_7.png"
"340" 12 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_1.png"
"341" 12 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_3.png"
"342" 12 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_5.png"
"343" 12 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_1.png"
"344" 12 "Happy" "Happiness\Female\HF_7.png" "Happiness\Female\HF_7.png"
"345" 12 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_7.png"
"346" 12 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_2.png"
"347" 12 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_3.png"
"348" 12 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_3.png"
"349" 12 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_6.png"
"350" 12 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_2.png"
"351" 12 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_4.png"
"352" 12 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_1.png"
"353" 12 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_2.png"
"354" 12 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_2.png"
"355" 12 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_1.png"
"356" 12 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_0.png"
"357" 12 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_4.png"
"358" 12 "Happy" "Happiness\Female\HF_7.png" "Happiness\Female\HF_7.png"
"359" 12 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_2.png"
"360" 12 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_5.png"
"361" 12 "Happy" "Happiness\Female\HF_4.png" "Happiness\Female\HF_4.png"
"362" 12 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_1.png"
"363" 12 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_6.png"
"364" 12 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_3.png"
"365" 12 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_7.png"
"366" 12 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_5.png"
"367" 12 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_5.png"
"368" 12 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_2.png"
"369" 12 "Anger" "Anger\Male\AM_7.png" "Anger\Male\AM_6.png"
"370" 12 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_6.png"
"371" 12 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_3.png"
"372" 12 "Anger" "Anger\Female\AF_7.png" "Anger\Female\AF_7.png"
"373" 12 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_6.png"
"374" 12 "Anger" "Anger\Female\AF_6.png" "Anger\Female\AF_6.png"
"375" 12 "Anger" "Anger\Male\AM_7.png" "Anger\Male\AM_6.png"
"376" 12 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_5.png"
"377" 12 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_4.png"
"378" 12 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_2.png"
"379" 12 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_7.png"
"380" 12 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_3.png"
"381" 12 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_6.png"
"382" 12 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_1.png"
"383" 12 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_4.png"
"384" 12 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_2.png"
"385" 13 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_0.png"
"386" 13 "Anger" "Anger\Male\AM_3.png" "Anger\Male\AM_4.png"
"387" 13 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_2.png"
"388" 13 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_5.png"
"389" 13 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_5.png"
"390" 13 "Anger" "Anger\Female\AF_5.png" "Anger\Female\AF_5.png"
"391" 13 "Fear" "Fear\Male\FM_6.png" ""
"392" 13 "Anger" "Anger\Female\AF_6.png" "Anger\Female\AF_7.png"
"393" 13 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_0.png"
"394" 13 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_5.png"
"395" 13 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_5.png"
"396" 13 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_5.png"
"397" 13 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_1.png"
"398" 13 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_7.png"
"399" 13 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_2.png"
"400" 13 "Anger" "Anger\Male\AM_3.png" "Anger\Male\AM_4.png"
"401" 13 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_7.png"
"402" 13 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_4.png"
"403" 13 "Anger" "Anger\Female\AF_7.png" "Anger\Female\AF_7.png"
"404" 13 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_1.png"
"405" 13 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_7.png"
"406" 13 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_1.png"
"407" 13 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_7.png"
"408" 13 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_1.png"
"409" 13 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_0.png"
"410" 13 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_4.png"
"411" 13 "Anger" "Anger\Male\AM_7.png" "Anger\Male\AM_7.png"
"412" 13 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_2.png"
"413" 13 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_7.png"
"414" 13 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_3.png"
"415" 13 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_4.png"
"416" 13 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_6.png"
"417" 13 "Happy" "Happiness\Female\HF_4.png" "Happiness\Female\HF_5.png"
"418" 13 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_4.png"
"419" 13 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_7.png"
"420" 13 "Fear" "Fear\Male\FM_0.png" "Fear\Male\FM_0.png"
"421" 13 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_0.png"
"422" 13 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_5.png"
"423" 13 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_3.png"
"424" 13 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_5.png"
"425" 13 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_5.png"
"426" 13 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_6.png"
"427" 13 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_1.png"
"428" 13 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_2.png"
"429" 13 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_5.png"
"430" 13 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_4.png"
"431" 13 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_6.png"
"432" 13 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_4.png"
"433" 13 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_7.png"
"434" 13 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_2.png"
"435" 13 "Anger" "Anger\Female\AF_6.png" "Anger\Female\AF_6.png"
"436" 13 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_4.png"
"437" 13 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_4.png"
"438" 13 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_6.png"
"439" 13 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_3.png"
"440" 13 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_1.png"
"441" 13 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_1.png"
"442" 13 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_6.png"
"443" 13 "Anger" "Anger\Female\AF_7.png" "Anger\Female\AF_6.png"
"444" 13 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_0.png"
"445" 13 "Fear" "Fear\Male\FM_0.png" "Fear\Male\FM_0.png"
"446" 13 "Happy" "Happiness\Female\HF_4.png" "Happiness\Female\HF_4.png"
"447" 13 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_2.png"
"448" 13 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_2.png"
"449" 13 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_3.png"
"450" 13 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_0.png"
"451" 13 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_4.png"
"452" 13 "Fear" "Fear\Female\FF_4.png" "Fear\Female\FF_3.png"
"453" 13 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_3.png"
"454" 13 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_3.png"
"455" 13 "Happy" "Happiness\Female\HF_7.png" "Happiness\Female\HF_7.png"
"456" 13 "Anger" "Anger\Female\AF_5.png" "Anger\Female\AF_6.png"
"457" 13 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_3.png"
"458" 13 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_7.png"
"459" 13 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_2.png"
"460" 13 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_4.png"
"461" 13 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_4.png"
"462" 13 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_1.png"
"463" 13 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_0.png"
"464" 13 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_3.png"
"465" 13 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_7.png"
"466" 13 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_5.png"
"467" 13 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_7.png"
"468" 13 "Anger" "Anger\Male\AM_7.png" "Anger\Male\AM_7.png"
"469" 13 "Fear" "Fear\Female\FF_4.png" "Fear\Female\FF_4.png"
"470" 13 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_3.png"
"471" 13 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_2.png"
"472" 13 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_5.png"
"473" 13 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_4.png"
"474" 13 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_4.png"
"475" 13 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_1.png"
"476" 13 "Happy" "Happiness\Female\HF_7.png" "Happiness\Female\HF_6.png"
"477" 13 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_2.png"
"478" 13 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_2.png"
"479" 13 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_1.png"
"480" 13 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_1.png"
"481" 14 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_6.png"
"482" 14 "Anger" "Anger\Female\AF_6.png" "Anger\Female\AF_5.png"
"483" 14 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_3.png"
"484" 14 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_7.png"
"485" 14 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_4.png"
"486" 14 "Happy" "Happiness\Female\HF_7.png" "Happiness\Female\HF_6.png"
"487" 14 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_3.png"
"488" 14 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_1.png"
"489" 14 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_4.png"
"490" 14 "Fear" "Fear\Female\FF_4.png" "Fear\Female\FF_3.png"
"491" 14 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_2.png"
"492" 14 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_1.png"
"493" 14 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_2.png"
"494" 14 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_2.png"
"495" 14 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_7.png"
"496" 14 "Anger" "Anger\Female\AF_5.png" "Anger\Female\AF_5.png"
"497" 14 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_7.png"
"498" 14 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_2.png"
"499" 14 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_0.png"
"500" 14 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_7.png"
"501" 14 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_1.png"
"502" 14 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_3.png"
"503" 14 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_2.png"
"504" 14 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_6.png"
"505" 14 "Fear" "Fear\Male\FM_0.png" "Fear\Male\FM_0.png"
"506" 14 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_7.png"
"507" 14 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_1.png"
"508" 14 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_0.png"
"509" 14 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_5.png"
"510" 14 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_1.png"
"511" 14 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_1.png"
"512" 14 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_1.png"
"513" 14 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_3.png"
"514" 14 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_6.png"
"515" 14 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_3.png"
"516" 14 "Anger" "Anger\Male\AM_7.png" "Anger\Male\AM_6.png"
"517" 14 "Anger" "Anger\Female\AF_5.png" "Anger\Female\AF_6.png"
"518" 14 "Anger" "Anger\Male\AM_3.png" "Anger\Male\AM_3.png"
"519" 14 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_6.png"
"520" 14 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_3.png"
"521" 14 "Anger" "Anger\Female\AF_7.png" "Anger\Female\AF_6.png"
"522" 14 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_3.png"
"523" 14 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_1.png"
"524" 14 "Anger" "Anger\Female\AF_7.png" "Anger\Female\AF_6.png"
"525" 14 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_3.png"
"526" 14 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_7.png"
"527" 14 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_5.png"
"528" 14 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_3.png"
"529" 14 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_5.png"
"530" 14 "Anger" "Anger\Male\AM_3.png" "Anger\Male\AM_3.png"
"531" 14 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_5.png"
"532" 14 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_6.png"
"533" 14 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_1.png"
"534" 14 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_2.png"
"535" 14 "Anger" "Anger\Female\AF_6.png" "Anger\Female\AF_7.png"
"536" 14 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_4.png"
"537" 14 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_5.png"
"538" 14 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_5.png"
"539" 14 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_7.png"
"540" 14 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_6.png"
"541" 14 "Happy" "Happiness\Female\HF_7.png" "Happiness\Female\HF_6.png"
"542" 14 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_4.png"
"543" 14 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_7.png"
"544" 14 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_3.png"
"545" 14 "Happy" "Happiness\Female\HF_4.png" "Happiness\Female\HF_5.png"
"546" 14 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_4.png"
"547" 14 "Fear" "Fear\Male\FM_0.png" "Fear\Male\FM_0.png"
"548" 14 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_2.png"
"549" 14 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_0.png"
"550" 14 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_6.png"
"551" 14 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_1.png"
"552" 14 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_0.png"
"553" 14 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_2.png"
"554" 14 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_1.png"
"555" 14 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_4.png"
"556" 14 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_4.png"
"557" 14 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_7.png"
"558" 14 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_5.png"
"559" 14 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_7.png"
"560" 14 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_4.png"
"561" 14 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_7.png"
"562" 14 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_2.png"
"563" 14 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_3.png"
"564" 14 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_2.png"
"565" 14 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_3.png"
"566" 14 "Anger" "Anger\Male\AM_7.png" "Anger\Male\AM_7.png"
"567" 14 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_1.png"
"568" 14 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_3.png"
"569" 14 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_3.png"
"570" 14 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_1.png"
"571" 14 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_3.png"
"572" 14 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_7.png"
"573" 14 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_3.png"
"574" 14 "Happy" "Happiness\Female\HF_4.png" "Happiness\Female\HF_5.png"
"575" 14 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_6.png"
"576" 14 "Fear" "Fear\Female\FF_4.png" "Fear\Female\FF_5.png"
"577" 15 "Fear" "Fear\Male\FM_0.png" "Fear\Male\FM_0.png"
"578" 15 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_6.png"
"579" 15 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_2.png"
"580" 15 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_3.png"
"581" 15 "Fear" "Fear\Female\FF_4.png" "Fear\Female\FF_7.png"
"582" 15 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_7.png"
"583" 15 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_0.png"
"584" 15 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_3.png"
"585" 15 "Anger" "Anger\Male\AM_3.png" "Anger\Male\AM_3.png"
"586" 15 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_4.png"
"587" 15 "Fear" "Fear\Male\FM_4.png" ""
"588" 15 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_7.png"
"589" 15 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_3.png"
"590" 15 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_4.png"
"591" 15 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_3.png"
"592" 15 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_3.png"
"593" 15 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_3.png"
"594" 15 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_3.png"
"595" 15 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_5.png"
"596" 15 "Anger" "Anger\Female\AF_7.png" "Anger\Female\AF_7.png"
"597" 15 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_5.png"
"598" 15 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_5.png"
"599" 15 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_0.png"
"600" 15 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_3.png"
"601" 15 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_4.png"
"602" 15 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_2.png"
"603" 15 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_1.png"
"604" 15 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_1.png"
"605" 15 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_3.png"
"606" 15 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_6.png"
"607" 15 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_3.png"
"608" 15 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_3.png"
"609" 15 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_0.png"
"610" 15 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_7.png"
"611" 15 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_1.png"
"612" 15 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_5.png"
"613" 15 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_2.png"
"614" 15 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_7.png"
"615" 15 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_4.png"
"616" 15 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_7.png"
"617" 15 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_3.png"
"618" 15 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_7.png"
"619" 15 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_2.png"
"620" 15 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_1.png"
"621" 15 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_4.png"
"622" 15 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_2.png"
"623" 15 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_2.png"
"624" 15 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_2.png"
"625" 15 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_0.png"
"626" 15 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_3.png"
"627" 15 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_0.png"
"628" 15 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_3.png"
"629" 15 "Happy" "Happiness\Female\HF_4.png" "Happiness\Female\HF_4.png"
"630" 15 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_0.png"
"631" 15 "Anger" "Anger\Male\AM_7.png" "Anger\Male\AM_7.png"
"632" 15 "Fear" "Fear\Female\FF_4.png" "Fear\Female\FF_7.png"
"633" 15 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_5.png"
"634" 15 "Fear" "Fear\Male\FM_0.png" "Fear\Male\FM_0.png"
"635" 15 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_3.png"
"636" 15 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_3.png"
"637" 15 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_1.png"
"638" 15 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_4.png"
"639" 15 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_7.png"
"640" 15 "Happy" "Happiness\Female\HF_4.png" "Happiness\Female\HF_4.png"
"641" 15 "Anger" "Anger\Female\AF_6.png" "Anger\Female\AF_6.png"
"642" 15 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_3.png"
"643" 15 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_6.png"
"644" 15 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_4.png"
"645" 15 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_7.png"
"646" 15 "Happy" "Happiness\Female\HF_7.png" "Happiness\Female\HF_7.png"
"647" 15 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_7.png"
"648" 15 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_4.png"
"649" 15 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_4.png"
"650" 15 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_2.png"
"651" 15 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_2.png"
